Cod_setor;Situacao_setor;V001;V002;V003
251080805000132;1;58;0;0
251080805000133;1;219;0;1
251080805000134;1;141;0;0
251080805000135;1;163;0;0
251080805000136;1;179;0;0
251080805000137;1;91;0;0
251080805000138;1;95;0;0
251080805000139;1;106;1;1
251080805000140;1;116;0;0
251080805000141;1;136;1;0
251080805000142;1;67;0;0
251080805000143;1;36;0;0
251080805000144;1;140;3;0
251080810000001;1;167;0;0
251080810000002;8;54;0;0
251080810000003;8;141;1;0
251090705000001;1;137;0;0
251090705000002;1;143;0;0
251090705000003;1;144;1;0
251090705000004;8;77;0;0
251090705000005;8;51;0;0
251090705000006;8;58;0;1
251090705000007;8;62;0;0
251090705000008;8;70;0;0
251090705000009;8;126;0;0
251090705000010;8;47;0;0
251090705000011;1;192;1;0
251090705000012;1;158;1;0
251090707000001;1;102;1;0
251090707000002;8;86;0;0
251090707000003;8;111;0;0
251090710000001;1;41;0;0
251090710000002;8;136;3;0
251090710000003;8;191;0;0
251100405000001;1;265;1;0
251100405000002;1;159;0;0
251100405000003;8;103;0;0
251100405000004;8;61;0;0
251100405000005;8;105;0;0
251110305000001;1;128;0;0
251110305000002;1;144;0;0
251110305000003;8;35;0;0
251110305000004;8;44;0;0
251110305000005;8;197;1;1
251110305000006;8;253;0;0
251110305000007;8;226;1;0
251110305000008;8;7;0;0
251110305000009;1;109;0;0
251110305000010;1;171;0;0
251110305000011;5;27;0;0
251120205000001;1;181;1;0
251120205000002;1;154;0;0
251120205000003;1;106;0;0
251120205000004;1;87;0;0
251120205000005;1;198;0;0
251120205000006;1;320;1;0
251120205000007;1;187;0;0
251120205000008;1;186;0;0
251120205000009;1;189;4;0
251120205000010;1;418;0;0
251120205000011;1;302;0;0
251120205000012;1;303;0;0
251120205000013;1;238;0;0
251120205000014;8;52;0;0
251120205000015;8;105;0;0
251120205000016;5;77;2;0
251120205000017;8;257;4;1
251120205000018;8;197;3;0
251120205000019;8;174;1;0
251120205000020;8;166;0;0
251120205000021;5;20;0;0
251120205000022;8;180;0;0
251120205000023;8;33;0;0
251120205000024;8;86;2;0
251120205000025;8;123;0;0
251120205000026;8;157;2;0
251120205000027;8;65;1;1
251120205000028;5;105;0;0
251120205000029;8;212;2;0
251120205000030;8;22;0;0
251120205000031;1;109;0;0
251120205000032;1;125;0;0
251130105000001;1;128;0;0
251130105000002;1;185;0;0
251130105000003;1;198;2;0
251130105000004;1;287;1;0
251130105000005;1;344;3;0
251130105000006;1;164;1;0
251130105000007;1;134;0;1
251130105000008;1;166;0;0
251130105000009;1;143;0;0
251130105000010;1;109;0;0
251130105000011;8;132;0;0
251130105000012;8;69;0;0
251130105000013;8;77;0;0
251130105000014;8;84;0;0
251130105000015;8;66;0;0
251130105000016;8;40;1;0
251130105000017;8;119;1;0
251130105000018;8;62;0;0
251130105000019;5;42;0;0
251140005000001;1;89;0;0
251140005000002;1;96;0;0
251140005000003;1;154;0;0
251140005000004;1;137;0;0
251140005000005;1;126;0;0
251140005000006;1;64;0;0
251140005000007;1;122;2;0
251140005000008;1;110;0;0
251140005000009;1;100;0;1
251140005000010;1;114;0;0
251140005000011;8;47;0;0
251140005000012;8;80;0;0
251140005000013;8;29;0;0
251140005000014;8;61;0;0
251140005000015;8;76;0;0
251140005000016;5;112;0;0
251140005000017;8;41;0;0
251140005000018;8;24;0;0
251140005000019;8;38;0;0
251140005000020;8;146;0;0
251140005000021;8;95;0;0
251140005000022;8;43;0;0
251140005000023;8;92;0;0
251140005000024;8;30;0;0
251140005000025;8;6;0;0
251140005000026;8;13;0;0
251140005000027;8;38;0;0
251140005000028;8;43;0;0
251140005000029;1;136;0;0
251140005000030;1;156;0;0
251140005000031;1;164;3;0
251140005000032;1;223;2;0
251140005000033;1;185;1;0
251140005000034;1;109;0;0
251140005000035;1;127;0;0
251140005000036;5;128;1;0
251150905000001;1;232;2;0
251150905000002;1;92;0;0
251150905000003;1;101;2;0
251150905000004;1;340;6;1
251150905000005;1;118;1;0
251150905000006;1;151;0;0
251150905000007;1;98;0;0
251150905000008;8;164;0;0
251150905000009;5;112;0;0
251150905000010;8;58;0;0
251150905000011;8;41;0;0
251150905000012;8;164;1;0
251150905000013;1;164;1;0
251150905000014;1;146;0;0
251150905000015;5;20;0;0
251150905000016;5;50;0;0
251160805000001;1;148;0;0
251160805000002;1;132;0;0
251160805000003;8;94;0;0
251160805000004;8;145;0;0
251160805000005;8;48;0;0
251160805000006;8;223;0;0
251160805000007;8;86;0;0
251160805000008;8;59;1;0
251160805000009;8;150;0;0
251160805000010;1;181;1;0
251160805000011;1;199;0;0
251170705000001;1;141;0;0
251170705000002;1;94;0;0
251170705000003;8;48;0;0
251170705000004;8;75;0;0
251170705000005;8;62;0;0
251170705000006;8;131;0;1
251170705000007;8;142;0;0
251170705000008;1;184;0;0
251170705000009;1;119;0;0
251180605000001;1;122;0;0
251180605000002;1;110;0;0
251180605000003;1;128;1;0
251180605000004;1;205;1;0
251180605000005;1;180;0;0
251180605000006;1;161;0;0
251180605000007;1;229;0;0
251180605000008;1;160;0;0
251180605000009;1;131;0;0
251180605000010;8;30;0;0
251180605000011;8;51;0;0
251180605000012;8;10;0;0
251180605000013;8;37;0;0
251180605000014;8;36;0;0
251180605000015;8;49;0;0
251180605000016;8;154;1;0
251180605000017;8;29;1;0
251180605000018;8;8;0;0
251180605000019;8;59;2;0
251190505000001;1;40;1;0
251190505000002;1;145;1;0
251190505000003;1;77;0;0
251190505000004;1;82;0;0
251190505000005;1;187;0;0
251190505000006;1;23;0;0
251190505000007;1;358;1;2
251190505000008;1;427;6;0
251190505000009;1;25;0;0
251190505000010;8;18;0;0
251190505000011;7;155;0;0
251190505000012;7;39;1;0
251190505000013;8;31;0;0
251190505000014;5;80;0;0
251190505000015;5;93;0;0
251190505000016;8;68;0;0
251190505000017;8;418;0;0
251190505000018;7;122;0;0
251190505000019;7;200;0;0
251190505000020;7;73;0;0
251190505000021;5;70;1;0
251190505000022;1;168;0;0
251190505000023;1;100;0;0
251190505000024;1;134;0;0
251190505000025;1;118;2;0
251190505000026;5;158;0;0
251190505000027;8;68;1;0
251190505000028;1;30;0;0
251190505000029;1;167;0;0
251190505000030;1;18;0;0
251190505000031;1;28;0;0
251190505000032;1;142;0;0
251190505000033;1;64;0;0
251200205000001;1;126;0;0
251200205000002;1;201;1;0
251200205000003;1;364;0;0
251200205000004;1;139;0;0
251200205000005;1;355;0;0
251200205000006;1;159;0;0
251200205000007;1;127;0;0
251200205000008;1;148;0;0
251200205000009;8;88;0;0
251200205000010;8;122;1;0
251200205000011;8;228;0;0
251200205000012;8;99;0;0
251200205000013;8;108;0;0
251200205000014;8;97;0;0
251200205000015;8;212;0;0
251200205000016;8;59;0;0
251200205000017;8;99;0;0
251200205000018;4;59;0;0
251200205000019;4;85;0;0
251200205000020;1;129;0;0
251200205000021;1;120;0;0
251200205000022;1;137;1;0
251200210000001;1;44;0;0
251200210000002;8;87;0;0
251200210000003;8;103;0;0
251203605000001;1;225;0;0
251203605000002;8;165;0;0
251203605000003;8;59;0;0
251203605000004;8;67;0;0
251203605000005;5;112;3;0
251203605000006;5;138;0;0
251207705000001;1;105;0;0
251207705000002;8;68;0;0
251207705000003;8;69;0;0
251207705000004;8;143;2;0
251207705000005;8;77;1;0
251207705000006;1;141;0;0
251207705000007;5;49;0;0
251210105000001;1;120;0;0
251210105000002;1;73;0;0
251210105000003;1;104;0;2
251210105000004;1;80;0;0
251210105000005;1;214;0;0
251210105000006;1;89;0;0
251210105000007;1;92;0;0
251210105000008;1;48;0;0
251210105000009;1;50;1;0
251210105000010;1;134;1;0
251210105000011;1;134;0;0
251210105000012;1;38;0;0
251210105000013;1;120;0;0
251210105000014;1;67;2;0
251210105000015;1;138;0;0
251210105000016;1;134;0;0
251210105000017;1;122;1;0
251210105000018;1;190;4;0
251210105000019;1;200;0;0
251210105000020;1;144;3;0
251210105000021;1;167;5;0
251210105000022;1;183;0;0
251210105000023;8;65;2;0
251210105000024;8;44;0;0
251210105000025;8;10;0;0
251210105000026;8;24;0;0
251210105000027;8;44;0;0
251210105000028;8;51;0;0
251210105000029;8;68;0;0
251210105000030;8;44;0;0
251210105000031;8;31;0;0
251210105000032;8;77;0;0
251210105000033;8;89;0;0
251210105000034;8;46;0;0
251210105000035;8;41;0;0
251210105000036;8;18;0;0
251210105000037;1;134;0;0
251210105000038;1;188;0;0
251210105000039;1;314;1;0
251210105000040;1;147;0;0
251210105000041;1;45;0;0
251210105000042;1;111;1;0
251210105000043;1;200;4;0
251210105000044;1;159;1;1
251210105000045;1;98;1;0
251210105000046;1;63;0;0
251210115000001;1;22;0;0
251210115000002;8;76;0;0
251210115000003;8;145;1;0
251210115000005;8;24;0;0
251210115000006;8;47;0;0
251210115000007;8;48;0;0
251220005000001;1;162;0;0
251220005000002;1;178;0;0
251220005000003;1;115;0;0
251220005000004;8;138;1;0
251220005000005;8;114;0;0
251230905000001;1;48;0;0
251230905000002;1;92;0;0
251230905000003;1;92;0;0
251230905000004;1;178;2;0
251230905000005;1;129;0;0
251230905000006;1;142;0;0
251230905000007;1;74;0;0
251230905000008;1;100;0;0
251230905000009;1;202;0;0
251230905000010;1;164;2;0
251230905000011;8;110;0;0
251230905000012;8;26;0;0
251230905000013;5;113;0;0
251230905000014;8;54;0;0
251230905000015;8;160;1;0
251230905000016;8;94;0;0
251230905000017;8;214;1;0
251230905000018;8;143;0;0
251230905000019;8;81;0;0
251230905000020;8;83;0;0
251230905000021;1;318;0;1
251230905000022;1;85;0;0
251230905000023;1;125;0;0
251230905000024;1;148;1;0
251230905000025;1;213;0;0
251230905000026;1;131;0;0
251230905000027;1;111;0;0
251230905000028;1;164;0;0
251230905000029;1;233;1;0
251230905000030;5;53;0;0
251230905000031;5;69;0;0
251230905000032;5;57;2;0
251240805000001;1;137;0;0
251240805000002;1;128;0;0
251240805000003;1;126;0;0
251240805000004;1;213;0;0
251240805000005;8;73;1;0
251240805000006;8;44;0;0
251240805000007;4;157;0;0
251240805000008;8;245;1;0
251240805000009;8;63;0;0
251240805000010;8;91;0;0
251240805000011;4;79;0;0
251240805000012;4;260;0;0
251240805000013;8;65;0;0
251240805000014;8;144;0;0
251240805000015;8;172;0;0
251240805000016;8;47;1;0
251240805000017;8;170;0;0
251240805000018;8;114;0;0
251240805000019;1;92;0;0
251240805000020;1;104;1;0
251250705000001;1;156;0;0
251250705000002;1;229;0;0
251250705000003;1;158;0;0
251250705000004;1;224;0;0
251250705000005;1;142;0;0
251250705000006;1;169;0;0
251250705000007;1;106;0;0
251250705000008;1;201;1;0
251250705000009;1;134;0;0
251250705000010;1;178;1;0
251250705000011;1;145;0;0
251250705000012;1;212;0;0
251250705000013;1;156;0;0
251250705000014;1;120;0;0
251250705000015;1;106;0;0
251250705000016;1;153;0;0
251250705000017;8;125;0;0
251250705000018;8;138;1;0
251250705000019;5;221;0;0
251250705000020;5;28;0;0
251250705000021;8;79;0;0
251250705000022;8;109;0;0
251250705000023;8;113;0;0
251250705000024;8;121;0;0
251250705000025;8;63;0;0
251250705000026;8;28;0;0
251250705000027;8;23;0;0
251250705000028;3;335;1;0
251250705000029;3;246;0;0
251250705000030;3;167;2;0
251250705000031;3;221;0;0
251250705000032;5;103;0;0
251250705000033;8;119;0;0
251250705000034;8;88;0;0
251250705000035;8;94;0;0
251250705000036;8;117;0;0
251250705000037;8;96;0;0
251250705000038;5;30;0;0
251250705000039;8;76;0;0
251250705000040;8;73;0;0
251250705000041;8;207;0;0
251250705000042;8;84;0;0
251250705000043;8;22;0;0
251250705000044;8;183;1;0
251250705000045;8;81;0;0
251250705000046;8;50;0;0
251250705000047;8;121;0;0
251250705000048;8;130;0;0
251250705000049;8;115;0;0
251250705000050;8;80;0;0
251250705000051;4;190;0;0
251250705000052;4;115;0;0
251250705000053;4;123;1;0
251250705000054;1;139;1;0
251250705000055;1;123;1;0
251250705000056;1;79;0;0
251250705000057;1;139;0;0
251250705000058;4;47;0;0
251250705000059;5;76;0;0
251250705000060;5;94;0;0
251250705000061;1;61;0;0
251260605000001;1;110;0;0
251260605000002;8;104;0;0
251260605000003;8;97;1;0
251270505000001;1;115;1;0
251270505000002;1;133;0;0
251270505000003;1;134;0;0
251270505000004;1;89;0;0
251270505000005;1;172;0;0
251270505000006;1;111;1;0
251270505000007;1;152;0;0
251270505000008;1;71;0;0
251270505000009;1;198;1;0
251270505000010;8;64;0;0
251270505000011;8;109;0;0
251270505000012;8;112;0;0
251270505000013;8;43;0;0
251270505000014;8;83;0;0
251270505000015;8;39;0;0
251270505000016;8;95;0;0
251270505000017;8;106;0;0
251270505000018;8;120;2;0
251270505000019;8;195;1;0
251270505000020;1;95;0;0
251270505000021;1;147;1;0
251270505000022;1;150;0;0
251270505000023;1;143;0;0
251270505000024;1;193;1;2
251270505000025;1;128;0;0
251270505000026;1;146;0;0
251270505000027;1;202;1;0
251270505000028;4;121;0;0
251272105000001;1;149;0;0
251272105000002;8;58;0;0
251272105000003;8;28;0;0
251272105000004;8;35;0;0
251272105000005;8;1;0;0
251272105000006;8;221;1;0
251272105000007;8;64;0;0
251272105000008;1;113;0;0
251272105000009;1;175;0;0
251272105000010;8;67;0;0
251272105000011;8;114;0;0
251272105000012;8;73;0;0
251272105000013;5;69;0;0
251274705000001;1;220;2;0
251274705000002;1;171;0;0
251274705000003;8;51;0;0
251274705000004;8;139;0;0
251274705000005;5;58;0;0
251275405000001;1;120;0;0
251275405000002;1;165;1;0
251275405000003;1;233;1;0
251275405000004;8;88;0;0
251275405000005;8;111;0;0
251275405000006;8;7;0;0
251275405000007;5;84;0;0
251276205000001;1;141;0;0
251276205000002;8;236;3;0
251276205000003;8;81;0;0
251276205000004;8;137;2;0
251276205000005;5;64;0;0
251276205000006;5;55;0;0
251276205000007;1;102;0;0
251276205000008;8;5;1;0
251278805000001;1;128;0;0
251278805000002;8;102;1;0
251278805000003;1;111;0;0
251280405000001;1;233;0;0
251280405000002;1;141;0;0
251280405000003;1;174;1;0
251280405000004;8;101;0;0
251280405000005;8;98;1;0
251280405000006;8;58;0;0
251280405000007;8;38;0;0
251280405000008;8;33;0;0
251280405000009;8;135;2;0
251280405000010;8;199;0;1
251280405000011;8;56;0;0
251280405000012;1;205;1;0
251290305000001;1;105;0;0
251290305000002;1;77;0;0
251290305000003;1;52;0;0
251290305000004;1;111;0;0
251290305000005;1;142;0;0
251290305000006;1;151;0;0
251290305000007;1;210;0;0
251290305000008;1;52;0;0
251290305000009;1;137;0;0
251290305000010;1;94;0;0
251290305000011;1;159;0;0
251290305000012;8;2;"X";"X"
251290305000013;5;278;0;0
251290305000014;8;70;0;2
251290305000015;8;33;0;0
251290305000016;8;54;0;0
251290305000017;8;95;0;0
251290305000018;8;220;1;0
251290305000019;8;71;2;0
251290305000020;5;158;1;1
251290305000021;5;87;0;0
251290305000022;5;81;0;0
251290305000023;5;103;3;0
251290305000024;8;0;"X";"X"
251290305000025;8;78;0;0
251290305000026;8;0;"X";"X"
251290305000027;8;107;0;0
251290305000029;8;196;0;0
251290305000031;1;70;0;0
251290305000032;1;200;1;0
251290305000033;1;121;0;0
251290305000034;1;36;0;0
251290305000035;8;53;0;0
251290305000036;5;73;0;0
251290307000001;1;45;0;0
251290307000002;8;0;0;0
251290307000003;8;70;1;0
251290307000004;5;73;0;0
251290307000005;5;33;0;0
251290307000006;5;77;3;5
251290320000001;1;166;1;0
251290320000002;8;92;0;1
251300005000001;1;134;0;0
251300005000002;8;0;0;0
251300005000003;8;169;1;0
251300005000004;8;189;0;0
251300030000001;1;154;0;0
251300030000002;8;54;0;0
251300030000003;8;42;0;0
251310905000001;1;146;0;0
251310905000002;1;31;0;0
251310905000003;1;117;1;0
251310905000004;1;175;1;0
251310905000005;8;123;1;0
251310905000006;8;116;0;0
251310905000007;8;73;0;0
251310905000008;8;173;0;0
251310905000009;8;92;1;0
251310905000010;8;63;0;0
251310905000011;1;169;0;0
251310905000012;5;21;0;0
251310907000001;1;173;0;0
251310907000002;5;36;0;0
251310907000003;8;139;0;0
251310907000004;8;47;0;0
251310907000005;8;26;0;0
251310908000001;1;134;0;0
251310908000002;8;226;1;0
251310908000003;8;64;0;0
251315805000001;1;165;0;0
251315805000002;8;146;0;0
251315805000003;8;158;1;0
251315805000004;8;100;1;0
251315805000005;8;96;0;0
251315805000006;8;105;1;0
251315805000007;8;209;0;0
251315805000008;8;105;0;0
251315805000009;1;189;0;0
251315805000010;5;57;0;0
251320805000001;1;132;0;0
251320805000002;1;100;0;0
251320805000003;8;34;0;0
251320805000004;8;69;0;0
251320805000005;8;116;0;0
251320805000006;5;74;0;0
251320805000007;8;28;0;0
251320805000008;5;129;1;0
251320805000009;8;89;0;0
251320805000010;1;75;0;0
251320805000011;1;116;0;0
251330705000001;1;69;1;0
251330705000002;1;110;0;0
251330705000003;1;164;0;0
251330705000004;8;44;0;0
251330705000005;8;61;1;0
251330705000006;8;114;0;0
251330705000007;8;58;1;0
251330705000008;5;53;0;0
251330705000009;8;107;0;0
251330705000010;1;88;0;0
251335605000001;1;273;0;0
251335605000002;8;84;0;0
251335605000003;8;125;0;0
251335605000004;8;93;0;0
251335605000005;8;63;0;0
251335605000006;8;54;1;0
251340605000001;1;65;0;0
251340605000002;1;89;0;0
251340605000003;1;129;1;0
251340605000004;1;158;0;0
251340605000005;1;92;0;0
251340605000006;1;67;0;0
251340605000007;1;147;0;0
251340605000008;1;107;0;0
251340605000009;1;112;0;0
251340605000010;1;165;0;0
251340605000012;1;132;0;0
251340605000013;1;99;0;0
251340605000014;1;237;0;0
251340605000015;8;49;0;0
251340605000016;8;55;0;0
251340605000017;8;42;0;0
251340605000018;8;28;0;0
251340605000019;8;23;0;0
251340605000020;8;21;0;0
251340605000021;8;6;0;0
251340605000022;1;25;0;0
251340605000023;1;93;0;0
251340605000024;1;173;6;0
251340605000025;1;76;0;0
251340605000026;1;116;1;0
251340605000027;1;179;1;0
251350505000001;1;178;0;0
251350505000002;1;78;0;0
251350505000003;8;19;0;0
251350505000004;8;85;0;0
251350505000005;8;155;0;0
251350505000006;8;175;0;0
251350505000007;8;44;0;0
251350505000008;8;115;0;0
251350505000009;8;12;0;0
251350505000010;1;158;0;0
251360405000001;1;133;0;0
251360405000002;1;163;1;0
251360405000003;1;109;0;0
251360405000004;8;34;0;0
251360405000005;8;39;0;0
251360405000006;8;149;0;0
251360405000007;8;90;0;0
251360405000008;5;35;0;0
251360405000009;1;78;0;0
251360420000001;1;83;0;0
251360420000002;8;140;0;0
251360420000003;8;139;0;0
251365305000001;1;184;2;0
251365305000002;5;59;0;0
251365305000003;5;66;1;0
251365305000004;8;57;0;0
251365305000005;8;72;0;0
251370305000001;1;76;0;0
251370305000002;1;126;1;0
251370305000003;1;156;1;0
251370305000004;1;95;0;0
251370305000005;1;182;0;0
251370305000006;1;167;0;0
251370305000007;1;243;1;0
251370305000008;1;144;0;0
251370305000009;1;276;3;2
251370305000010;1;175;3;0
251370305000011;1;72;0;0
251370305000012;1;163;0;0
251370305000013;1;53;0;0
251370305000014;1;141;0;1
251370305000015;1;181;2;0
251370305000016;1;134;0;0
251370305000017;1;209;3;0
251370305000018;1;149;3;0
251370305000019;1;84;0;0
251370305000020;1;82;0;0
251370305000021;1;85;0;0
251370305000022;1;41;0;1
251370305000023;1;127;0;0
251370305000024;1;91;0;0
251370305000025;1;142;0;0
251370305000026;1;99;0;1
251370305000027;1;145;0;0
251370305000028;1;162;0;0
251370305000029;1;219;1;0
251370305000030;1;117;0;0
251370305000031;1;214;1;0
251370305000032;1;47;0;0
251370305000033;1;115;0;0
251370305000034;1;117;1;0
251370305000035;1;155;0;0
251370305000036;1;51;0;0
251370305000037;1;145;0;0
251370305000038;1;143;0;0
251370305000039;1;132;0;11
251370305000040;1;95;0;0
251370305000041;1;54;0;1
251370305000042;1;121;0;0
251370305000043;1;140;0;0
251370305000044;1;144;1;0
251370305000045;1;118;1;0
251370305000046;1;181;0;0
251370305000047;1;143;0;2
251370305000048;1;185;0;1
251370305000049;1;171;0;0
251370305000050;1;233;0;0
251370305000051;1;141;0;0
251370305000052;1;97;1;0
251370305000053;1;220;0;1
251370305000054;1;101;0;0
251370305000055;1;82;0;0
251370305000056;1;132;0;0
251370305000057;1;270;0;2
251370305000058;1;92;0;0
251370305000059;1;70;0;0
251370305000060;1;181;0;4
251370305000061;1;89;0;0
251370305000062;1;142;0;0
251370305000063;1;102;0;0
251370305000064;1;109;0;0
251370305000065;1;120;0;0
251370305000066;1;138;1;0
251370305000067;1;217;0;0
251370305000068;1;314;0;0
251370305000069;1;109;1;0
251370305000070;1;113;0;0
251370305000071;1;114;0;0
251370305000072;1;228;6;1
251370305000073;1;177;1;0
251370305000074;1;139;0;2
251370305000075;1;103;0;0
251370305000076;1;169;0;0
251370305000077;1;322;4;0
251370305000078;1;119;0;5
251370305000079;1;225;2;5
251370305000080;1;184;2;0
251370305000081;1;157;1;0
251370305000082;1;196;1;1
251370305000083;1;120;0;0
251370305000084;1;233;4;0
251370305000085;1;282;2;0
251370305000086;1;4;0;0
251370305000087;1;187;1;2
251370305000088;1;145;2;0
251370305000089;1;205;2;0
251370305000090;1;147;3;1
251370305000091;1;19;0;0
251370305000092;1;128;1;0
251370305000093;8;82;2;0
251370305000094;8;86;0;0
251370305000095;8;99;0;0
251370305000096;8;99;0;0
251370305000097;8;96;0;0
251370305000098;8;32;0;0
251370305000099;5;62;0;0
251370305000100;5;151;0;0
251370305000101;8;116;0;0
251370305000102;8;94;0;0
251370305000103;8;9;0;0
251370305000104;8;21;0;0
251370305000105;5;148;3;0
251370305000106;1;184;2;1
251370305000107;1;120;2;0
251370305000108;1;97;0;1
251370305000109;1;45;1;0
251370305000110;1;88;1;0
251370305000111;1;145;0;0
251370305000112;1;86;0;0
251370305000113;1;170;2;0
251370305000114;1;127;0;0
251370305000115;1;120;0;4
251370305000116;1;120;0;0
251370305000117;1;136;0;0
251370305000118;1;223;0;0
251370305000119;1;109;0;1
251370305000120;1;168;1;0
251370305000121;1;182;2;0
251370305000122;1;144;1;0
251370305000123;1;202;0;4
251370305000124;1;105;1;0
251370305000125;1;121;1;0
251370305000126;1;339;2;0
251370305000127;1;111;0;0
251370305000128;1;142;1;1
251370305000129;1;193;0;0
251370305000130;1;157;1;0
251370305000131;1;214;0;0
251370305000132;1;149;0;1
251370305000133;1;161;0;0
251370305000134;1;173;0;0
251370305000135;1;103;0;0
251370305000136;1;58;0;0
251370305000137;1;168;0;0
251370305000138;1;83;0;0
251370305000139;1;83;0;0
251370305000140;1;91;0;0
251370305000141;1;102;0;0
251370305000142;5;116;0;1
251370305000143;5;99;1;0
251370305000144;5;148;0;0
251370305000145;5;124;2;0
251370310000001;1;156;0;0
251370310000002;1;283;3;0
251370310000003;8;59;1;0
251370310000004;5;56;0;0
251370310000005;5;74;0;0
251370310000006;8;16;0;0
251370310000007;8;45;0;2
251370310000008;8;103;0;0
251370310000009;8;72;0;0
251370310000010;5;118;2;0
251370310000011;5;146;3;0
251370310000012;5;169;0;0
251370310000013;5;171;0;4
251370310000014;8;138;0;0
251370310000015;5;129;2;0
251370310000016;5;157;1;0
251370310000017;5;155;0;0
251370310000018;5;178;1;0
251370310000019;5;188;2;0
251370310000020;5;154;0;1
251380205000001;1;121;0;0
251380205000002;8;76;0;0
251380205000003;8;100;0;0
251380205000004;8;71;0;0
251380205000005;8;35;0;0
251380205000006;8;31;0;0
251380205000007;8;47;0;0
251380205000008;8;52;0;0
251380205000009;1;254;0;0
251385105000001;1;154;0;3
251385105000002;8;88;0;0
251385105000003;8;103;0;0
251385105000004;8;59;0;2
251390105000001;1;81;2;0
251390105000002;1;149;1;0
251390105000003;1;70;1;0
251390105000004;1;249;5;0
251390105000005;1;142;1;0
251390105000006;1;112;0;0
251390105000007;1;128;0;0
251390105000008;1;140;1;0
251390105000009;1;248;0;0
251390105000010;1;207;2;0
251390105000011;1;164;1;0
251390105000012;1;103;6;2
251390105000013;1;120;1;0
251390105000014;1;321;0;0
251390105000015;1;82;0;0
251390105000016;1;234;2;0
251390105000017;1;327;0;0
251390105000018;1;113;0;0
251390105000019;8;141;0;0
251390105000020;8;165;0;0
251390105000021;8;72;1;0
251390105000022;8;120;0;0
251390105000023;8;21;0;0
251390105000024;8;199;1;0
251390105000025;8;168;0;0
251390105000026;1;163;2;0
251390105000027;1;206;0;0
251390105000028;1;189;6;0
251390105000029;1;246;3;0
251390105000030;1;84;0;0
251390105000031;1;93;0;0
251390105000032;1;119;0;0
251390105000033;1;180;0;0
251390105000034;1;94;1;0
251390105000035;1;163;0;0
251390105000036;5;59;0;0
251390105000037;5;47;0;0
251390105000038;5;143;0;0
251392705000001;1;111;0;0
251392705000002;1;122;0;0
251392705000003;8;12;0;0
251392705000004;8;65;0;0
251392705000005;8;29;0;0
251392705000006;8;92;0;0
251392705000007;5;15;0;0
251392705000008;1;115;0;0
251392705000009;1;177;2;0
251394305000001;1;82;0;0
251394305000002;8;115;0;0
251394305000003;8;105;0;0
251394305000004;1;90;0;0
251394305000005;4;19;0;0
251396805000001;1;155;0;0
251396805000002;8;36;0;0
251396805000003;8;57;0;0
251396805000004;8;21;1;0
251396805000005;8;85;0;0
251396805000006;8;97;1;0
251398405000001;1;244;1;0
251398405000002;8;54;0;0
251398405000003;8;84;0;0
251398405000004;8;58;0;0
251398405000005;5;72;0;0
251400805000001;1;52;0;0
251400805000002;1;91;0;0
251400805000003;1;106;0;0
251400805000004;8;60;2;0
251400805000005;8;76;0;0
251400805000006;8;98;0;0
251400805000007;8;11;0;0
251400805000008;1;129;0;0
251400805000009;5;73;0;0
251410705000001;1;155;0;0
251410705000002;8;45;0;0
251410705000003;8;69;0;0
251410705000004;8;109;0;0
251410705000005;1;83;0;1
251410710000001;1;64;0;0
251410710000002;8;53;0;0
251410710000003;8;89;0;0
251410710000004;8;13;0;0
251410710000005;8;122;1;0
251410710000006;5;88;0;0
251420605000001;1;132;0;0
251420605000002;1;133;1;0
251420605000003;8;207;0;0
251420605000004;8;129;0;0
251420605000005;8;206;0;0
251420605000006;8;53;0;0
251420605000007;8;186;0;0
251420605000008;1;81;0;0
251420605000009;1;220;2;0
251430505000001;1;199;0;0
251430505000002;1;172;1;0
251430505000003;8;168;0;0
251430505000004;8;79;1;0
251430505000005;8;265;0;0
251430505000006;8;151;0;0
251430505000007;8;56;0;0
251430505000008;1;160;0;0
251440405000001;1;161;0;0
251440405000002;1;102;1;0
251440405000003;8;142;0;0
251440405000004;8;82;0;0
251440405000005;8;39;0;0
251440405000006;8;47;0;0
251440405000007;8;28;2;0
251440405000008;8;47;0;0
251440405000009;8;63;0;0
251440405000010;8;94;0;0
251440405000011;8;10;1;0
251440405000012;8;44;0;0
251445305000001;1;245;0;0
251445305000002;1;264;4;0
251445305000003;8;101;0;0
251445305000004;8;148;1;0
251445305000005;8;210;0;0
251445305000006;8;111;0;0
251450305000001;1;105;0;0
251450305000002;1;220;0;0
251450305000003;1;159;0;0
251450305000004;1;91;1;0
251450305000005;1;167;0;0
251450305000006;1;104;1;0
251450305000007;8;87;0;0
251450305000008;8;26;0;0
251450305000009;8;61;0;0
251450305000010;8;52;0;0
251450305000011;8;102;1;0
251450305000012;8;93;1;0
251450305000013;8;55;0;0
251450305000014;8;129;0;1
251450305000015;8;102;0;0
251450305000016;8;61;2;0
251450305000017;8;106;0;0
251450305000018;8;142;1;0
251450305000019;8;97;0;0
251450305000020;8;70;0;0
251450305000021;8;46;0;0
251450305000022;8;69;0;0
251450305000023;1;210;1;0
251450305000024;1;134;0;0
251450305000025;1;117;1;0
251450305000026;1;174;0;0
251450305000027;1;248;0;0
251450305000028;1;111;0;0
251450305000029;5;71;0;0
251450310000001;1;55;0;0
