Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
250030405000018;5;193;365;42;1;1;3;0;0;0;436;23987;176885;34206;1530;1600;11000;0;0;0;1041;605;249208;60;186;18;1;1;2;0;0;0;227;9059;88870;13998;1530;1600;8000;0;0;0;495;268;123057;133;179;24;0;0;1;0;0;0;209;14928;88015;20208;0;0;3000;0;0;0;546;337;126151;193;365;42;1;1;3;0;0;0;436;23987;176885;34206;1530;1600;11000;0;0;0;1041;605;249208;60;186;18;1;1;2;0;0;0;227;9059;88870;13998;1530;1600;8000;0;0;0;495;268;123057;133;179;24;0;0;1;0;0;0;209;14928;88015;20208;0;0;3000;0;0;0;546;337;126151;
250030405000019;5;96;133;8;0;0;0;0;0;0;206;12586;64857;6770;0;0;0;0;0;0;443;237;84213;32;68;6;0;0;0;0;0;0;100;4906;32440;4730;0;0;0;0;0;0;206;106;42076;64;65;2;0;0;0;0;0;0;106;7680;32417;2040;0;0;0;0;0;0;237;131;42137;96;133;8;0;0;0;0;0;0;206;12586;64857;6770;0;0;0;0;0;0;443;237;84213;32;68;6;0;0;0;0;0;0;100;4906;32440;4730;0;0;0;0;0;0;206;106;42076;64;65;2;0;0;0;0;0;0;106;7680;32417;2040;0;0;0;0;0;0;237;131;42137;
250030405000020;8;67;69;7;1;0;0;0;0;0;170;8074;32488;5573;1500;0;0;0;0;0;314;144;47635;14;45;1;1;0;0;0;0;0;105;2260;20248;800;1500;0;0;0;0;0;166;61;24808;53;24;6;0;0;0;0;0;0;65;5814;12240;4773;0;0;0;0;0;0;148;83;22827;67;69;7;1;0;0;0;0;0;170;8074;32488;5573;1500;0;0;0;0;0;314;144;47635;14;45;1;1;0;0;0;0;0;105;2260;20248;800;1500;0;0;0;0;0;166;61;24808;53;24;6;0;0;0;0;0;0;65;5814;12240;4773;0;0;0;0;0;0;148;83;22827;
250030405000021;8;30;74;3;1;0;0;0;0;0;187;3609;36820;3060;1530;0;0;0;0;0;295;108;45019;2;45;2;1;0;0;0;0;0;106;334;22030;2040;1530;0;0;0;0;0;156;50;25934;28;29;1;0;0;0;0;0;0;81;3275;14790;1020;0;0;0;0;0;0;139;58;19085;30;74;3;1;0;0;0;0;0;187;3609;36820;3060;1530;0;0;0;0;0;295;108;45019;2;45;2;1;0;0;0;0;0;106;334;22030;2040;1530;0;0;0;0;0;156;50;25934;28;29;1;0;0;0;0;0;0;81;3275;14790;1020;0;0;0;0;0;0;139;58;19085;
250030405000022;8;27;38;4;0;0;0;0;0;0;127;3218;18125;3700;0;0;0;0;0;0;196;69;25043;4;19;1;0;0;0;0;0;0;73;673;8585;640;0;0;0;0;0;0;97;24;9898;23;19;3;0;0;0;0;0;0;54;2545;9540;3060;0;0;0;0;0;0;99;45;15145;27;38;4;0;0;0;0;0;0;127;3218;18125;3700;0;0;0;0;0;0;196;69;25043;4;19;1;0;0;0;0;0;0;73;673;8585;640;0;0;0;0;0;0;97;24;9898;23;19;3;0;0;0;0;0;0;54;2545;9540;3060;0;0;0;0;0;0;99;45;15145;
250030405000023;8;59;38;6;0;0;0;0;0;0;108;7259;18120;3858;0;0;0;0;0;0;211;103;29237;22;22;3;0;0;0;0;0;0;72;3297;10030;1900;0;0;0;0;0;0;119;47;15227;37;16;3;0;0;0;0;0;0;36;3962;8090;1958;0;0;0;0;0;0;92;56;14010;59;38;6;0;0;0;0;0;0;108;7259;18120;3858;0;0;0;0;0;0;211;103;29237;22;22;3;0;0;0;0;0;0;72;3297;10030;1900;0;0;0;0;0;0;119;47;15227;37;16;3;0;0;0;0;0;0;36;3962;8090;1958;0;0;0;0;0;0;92;56;14010;
250030405000024;8;2;6;0;0;0;0;0;0;0;7;202;2890;0;0;0;0;0;0;0;15;8;3092;0;5;0;0;0;0;0;0;0;2;0;2390;0;0;0;0;0;0;0;7;5;2390;2;1;0;0;0;0;0;0;0;5;202;500;0;0;0;0;0;0;0;8;3;702;2;6;0;0;0;0;0;0;0;7;202;2890;0;0;0;0;0;0;0;15;8;3092;0;5;0;0;0;0;0;0;0;2;0;2390;0;0;0;0;0;0;0;7;5;2390;2;1;0;0;0;0;0;0;0;5;202;500;0;0;0;0;0;0;0;8;3;702;
250030405000025;8;67;85;5;0;0;0;0;0;0;200;7290;42110;3514;0;0;0;0;0;0;357;157;52914;12;41;2;0;0;0;0;0;0;119;1433;19730;1200;0;0;0;0;0;0;174;55;22363;55;44;3;0;0;0;0;0;0;81;5857;22380;2314;0;0;0;0;0;0;183;102;30551;67;85;5;0;0;0;0;0;0;200;7290;42110;3514;0;0;0;0;0;0;357;157;52914;12;41;2;0;0;0;0;0;0;119;1433;19730;1200;0;0;0;0;0;0;174;55;22363;55;44;3;0;0;0;0;0;0;81;5857;22380;2314;0;0;0;0;0;0;183;102;30551;
250030405000026;8;1;12;0;0;0;0;0;0;0;10;167;5820;0;0;0;0;0;0;0;23;13;5987;0;8;0;0;0;0;0;0;0;6;0;3780;0;0;0;0;0;0;0;14;8;3780;1;4;0;0;0;0;0;0;0;4;167;2040;0;0;0;0;0;0;0;9;5;2207;1;12;0;0;0;0;0;0;0;10;167;5820;0;0;0;0;0;0;0;23;13;5987;0;8;0;0;0;0;0;0;0;6;0;3780;0;0;0;0;0;0;0;14;8;3780;1;4;0;0;0;0;0;0;0;4;167;2040;0;0;0;0;0;0;0;9;5;2207;
250030405000027;8;44;43;11;1;0;0;0;0;0;145;5401;20770;8713;1530;0;0;0;0;0;244;99;36414;3;28;6;1;0;0;0;0;0;88;468;13120;5280;1530;0;0;0;0;0;126;38;20398;41;15;5;0;0;0;0;0;0;57;4933;7650;3433;0;0;0;0;0;0;118;61;16016;44;43;11;1;0;0;0;0;0;145;5401;20770;8713;1530;0;0;0;0;0;244;99;36414;3;28;6;1;0;0;0;0;0;88;468;13120;5280;1530;0;0;0;0;0;126;38;20398;41;15;5;0;0;0;0;0;0;57;4933;7650;3433;0;0;0;0;0;0;118;61;16016;
250030405000028;8;29;190;23;2;0;0;0;0;0;349;3912;94276;18271;3030;0;0;0;0;0;593;244;119489;10;106;15;2;0;0;0;0;0;183;1486;51706;11400;3030;0;0;0;0;0;316;133;67622;19;84;8;0;0;0;0;0;0;166;2426;42570;6871;0;0;0;0;0;0;277;111;51867;29;190;23;2;0;0;0;0;0;349;3912;94276;18271;3030;0;0;0;0;0;593;244;119489;10;106;15;2;0;0;0;0;0;183;1486;51706;11400;3030;0;0;0;0;0;316;133;67622;19;84;8;0;0;0;0;0;0;166;2426;42570;6871;0;0;0;0;0;0;277;111;51867;
250030405000029;8;85;126;17;0;1;1;0;0;0;230;10118;61580;15800;0;2040;3300;0;0;0;460;230;92838;30;76;6;0;0;1;0;0;0;113;3888;36750;5775;0;0;3300;0;0;0;226;113;49713;55;50;11;0;1;0;0;0;0;117;6230;24830;10025;0;2040;0;0;0;0;234;117;43125;85;126;17;0;1;1;0;0;0;230;10118;61580;15800;0;2040;3300;0;0;0;460;230;92838;30;76;6;0;0;1;0;0;0;113;3888;36750;5775;0;0;3300;0;0;0;226;113;49713;55;50;11;0;1;0;0;0;0;117;6230;24830;10025;0;2040;0;0;0;0;234;117;43125;
250030405000030;5;163;230;27;4;1;0;0;0;0;398;21044;112438;22598;4950;2040;0;0;0;0;823;425;163070;33;141;8;2;1;0;0;0;0;231;6221;68049;6854;2400;2040;0;0;0;0;416;185;85564;130;89;19;2;0;0;0;0;0;167;14823;44389;15744;2550;0;0;0;0;0;407;240;77506;163;230;27;4;1;0;0;0;0;398;21044;112438;22598;4950;2040;0;0;0;0;823;425;163070;33;141;8;2;1;0;0;0;0;231;6221;68049;6854;2400;2040;0;0;0;0;416;185;85564;130;89;19;2;0;0;0;0;0;167;14823;44389;15744;2550;0;0;0;0;0;407;240;77506;
250030405000031;5;154;307;56;5;1;1;0;0;0;396;19315;147113;47649;6508;2000;3000;0;0;0;920;524;225585;31;178;20;2;1;1;0;0;0;215;5146;84244;15605;2700;2000;3000;0;0;0;448;233;112695;123;129;36;3;0;0;0;0;0;181;14169;62869;32044;3808;0;0;0;0;0;472;291;112890;154;307;56;5;1;1;0;0;0;396;19315;147113;47649;6508;2000;3000;0;0;0;920;524;225585;31;178;20;2;1;1;0;0;0;215;5146;84244;15605;2700;2000;3000;0;0;0;448;233;112695;123;129;36;3;0;0;0;0;0;181;14169;62869;32044;3808;0;0;0;0;0;472;291;112890;
250030405000032;8;48;74;13;1;0;0;0;0;0;178;6069;35964;11890;1134;0;0;0;0;0;314;136;55057;4;38;5;1;0;0;0;0;0;105;800;17846;4560;1134;0;0;0;0;0;153;48;24340;44;36;8;0;0;0;0;0;0;73;5269;18118;7330;0;0;0;0;0;0;161;88;30717;48;74;13;1;0;0;0;0;0;178;6069;35964;11890;1134;0;0;0;0;0;314;136;55057;4;38;5;1;0;0;0;0;0;105;800;17846;4560;1134;0;0;0;0;0;153;48;24340;44;36;8;0;0;0;0;0;0;73;5269;18118;7330;0;0;0;0;0;0;161;88;30717;
250030405000033;8;41;44;5;0;1;2;0;1;1;175;4870;20995;3852;0;2000;5800;0;10000;36520;270;95;84037;12;24;1;0;1;0;0;1;0;110;1441;11055;600;0;2000;0;0;10000;0;149;39;25096;29;20;4;0;0;2;0;0;1;65;3429;9940;3252;0;0;5800;0;0;36520;121;56;58941;41;44;5;0;1;2;0;1;1;175;4870;20995;3852;0;2000;5800;0;10000;36520;270;95;84037;12;24;1;0;1;0;0;1;0;110;1441;11055;600;0;2000;0;0;10000;0;149;39;25096;29;20;4;0;0;2;0;0;1;65;3429;9940;3252;0;0;5800;0;0;36520;121;56;58941;
250030405000034;8;63;65;3;0;0;0;0;0;0;236;7894;30733;2470;0;0;0;0;0;0;367;131;41097;22;32;2;0;0;0;0;0;0;124;3454;14300;1450;0;0;0;0;0;0;180;56;19204;41;33;1;0;0;0;0;0;0;112;4440;16433;1020;0;0;0;0;0;0;187;75;21893;62;65;3;0;0;0;0;0;0;234;7784;30733;2470;0;0;0;0;0;0;364;130;40987;22;32;2;0;0;0;0;0;0;122;3454;14300;1450;0;0;0;0;0;0;178;56;19204;40;33;1;0;0;0;0;0;0;112;4330;16433;1020;0;0;0;0;0;0;186;74;21783;
250030405000035;8;36;63;9;0;1;1;0;0;0;102;4239;30481;7490;0;2500;3000;0;0;0;212;110;47710;7;47;4;0;0;1;0;0;0;53;1037;22321;2820;0;0;3000;0;0;0;112;59;29178;29;16;5;0;1;0;0;0;0;49;3202;8160;4670;0;2500;0;0;0;0;100;51;18532;36;63;9;0;1;1;0;0;0;102;4239;30481;7490;0;2500;3000;0;0;0;212;110;47710;7;47;4;0;0;1;0;0;0;53;1037;22321;2820;0;0;3000;0;0;0;112;59;29178;29;16;5;0;1;0;0;0;0;49;3202;8160;4670;0;2500;0;0;0;0;100;51;18532;
250030405000036;8;163;130;22;1;0;0;0;0;0;352;23286;59691;19537;1200;0;0;0;0;0;668;316;103714;69;88;11;1;0;0;0;0;0;186;12023;39000;9510;1200;0;0;0;0;0;355;169;61733;94;42;11;0;0;0;0;0;0;166;11263;20691;10027;0;0;0;0;0;0;313;147;41981;163;130;22;1;0;0;0;0;0;352;23286;59691;19537;1200;0;0;0;0;0;668;316;103714;69;88;11;1;0;0;0;0;0;186;12023;39000;9510;1200;0;0;0;0;0;355;169;61733;94;42;11;0;0;0;0;0;0;166;11263;20691;10027;0;0;0;0;0;0;313;147;41981;
250030405000037;1;49;189;52;19;16;14;0;0;0;164;6014;93641;44788;25819;31756;47700;0;0;0;503;339;249718;13;81;26;13;8;8;0;0;0;77;1962;39876;22508;17381;16413;25600;0;0;0;226;149;123740;36;108;26;6;8;6;0;0;0;87;4052;53765;22280;8438;15343;22100;0;0;0;277;190;125978;49;189;52;19;16;14;0;0;0;164;6014;93641;44788;25819;31756;47700;0;0;0;503;339;249718;13;81;26;13;8;8;0;0;0;77;1962;39876;22508;17381;16413;25600;0;0;0;226;149;123740;36;108;26;6;8;6;0;0;0;87;4052;53765;22280;8438;15343;22100;0;0;0;277;190;125978;
250030405000038;1;105;226;18;1;0;1;0;0;0;270;12980;109041;14970;1115;0;3628;0;0;0;621;351;141734;26;119;8;0;0;0;0;0;0;143;3883;56710;5220;0;0;0;0;0;0;296;153;65813;79;107;10;1;0;1;0;0;0;127;9097;52331;9750;1115;0;3628;0;0;0;325;198;75921;105;226;18;1;0;1;0;0;0;270;12980;109041;14970;1115;0;3628;0;0;0;621;351;141734;26;119;8;0;0;0;0;0;0;143;3883;56710;5220;0;0;0;0;0;0;296;153;65813;79;107;10;1;0;1;0;0;0;127;9097;52331;9750;1115;0;3628;0;0;0;325;198;75921;
250030405000039;1;49;223;20;4;2;2;0;0;0;297;8124;106335;16946;5600;4400;7000;0;0;0;597;300;148405;20;116;14;3;0;2;0;0;0;134;3750;54880;11996;4100;0;7000;0;0;0;289;155;81726;29;107;6;1;2;0;0;0;0;163;4374;51455;4950;1500;4400;0;0;0;0;308;145;66679;49;223;20;4;2;2;0;0;0;297;8124;106335;16946;5600;4400;7000;0;0;0;597;300;148405;20;116;14;3;0;2;0;0;0;134;3750;54880;11996;4100;0;7000;0;0;0;289;155;81726;29;107;6;1;2;0;0;0;0;163;4374;51455;4950;1500;4400;0;0;0;0;308;145;66679;
250030405000040;1;211;297;82;10;11;5;0;0;0;351;26958;138581;66055;12695;23350;16420;0;0;0;967;616;284059;63;164;41;5;9;5;0;0;0;182;9547;76657;33159;6595;18950;16420;0;0;0;469;287;161328;148;133;41;5;2;0;0;0;0;169;17411;61924;32896;6100;4400;0;0;0;0;498;329;122731;211;297;82;10;11;5;0;0;0;351;26958;138581;66055;12695;23350;16420;0;0;0;967;616;284059;63;164;41;5;9;5;0;0;0;182;9547;76657;33159;6595;18950;16420;0;0;0;469;287;161328;148;133;41;5;2;0;0;0;0;169;17411;61924;32896;6100;4400;0;0;0;0;498;329;122731;
250030405000041;1;92;170;15;0;1;1;0;0;0;231;11219;83084;12943;0;2000;4000;0;0;0;510;279;113246;30;90;4;0;1;1;0;0;0;124;3725;43294;3173;0;2000;4000;0;0;0;250;126;56192;62;80;11;0;0;0;0;0;0;107;7494;39790;9770;0;0;0;0;0;0;260;153;57054;92;170;15;0;1;1;0;0;0;231;11219;83084;12943;0;2000;4000;0;0;0;510;279;113246;30;90;4;0;1;1;0;0;0;124;3725;43294;3173;0;2000;4000;0;0;0;250;126;56192;62;80;11;0;0;0;0;0;0;107;7494;39790;9770;0;0;0;0;0;0;260;153;57054;
250030405000042;1;151;195;30;4;5;0;0;0;1;281;20567;91686;23230;5080;9840;0;0;0;45000;667;386;195403;44;108;11;3;4;0;0;0;0;142;7174;50790;8010;3680;7640;0;0;0;0;312;170;77294;107;87;19;1;1;0;0;0;1;139;13393;40896;15220;1400;2200;0;0;0;45000;355;216;118109;151;195;30;4;5;0;0;0;1;281;20567;91686;23230;5080;9840;0;0;0;45000;667;386;195403;44;108;11;3;4;0;0;0;0;142;7174;50790;8010;3680;7640;0;0;0;0;312;170;77294;107;87;19;1;1;0;0;0;1;139;13393;40896;15220;1400;2200;0;0;0;45000;355;216;118109;
250030405000043;1;133;183;29;4;1;2;0;0;1;223;17937;83625;23675;4750;1700;7500;0;0;29500;576;353;168687;41;93;13;2;1;2;0;0;1;133;6945;42479;9890;2300;1700;7500;0;0;29500;286;153;100314;92;90;16;2;0;0;0;0;0;90;10992;41146;13785;2450;0;0;0;0;0;290;200;68373;133;183;29;4;1;2;0;0;1;223;17937;83625;23675;4750;1700;7500;0;0;29500;576;353;168687;41;93;13;2;1;2;0;0;1;133;6945;42479;9890;2300;1700;7500;0;0;29500;286;153;100314;92;90;16;2;0;0;0;0;0;90;10992;41146;13785;2450;0;0;0;0;0;290;200;68373;
250030405000044;1;127;223;18;1;0;0;0;0;0;447;17464;106460;16150;1117;0;0;0;0;0;816;369;141191;37;127;11;1;0;0;0;0;0;230;6480;59760;9330;1117;0;0;0;0;0;406;176;76687;90;96;7;0;0;0;0;0;0;217;10984;46700;6820;0;0;0;0;0;0;410;193;64504;127;223;18;1;0;0;0;0;0;447;17464;106460;16150;1117;0;0;0;0;0;816;369;141191;37;127;11;1;0;0;0;0;0;230;6480;59760;9330;1117;0;0;0;0;0;406;176;76687;90;96;7;0;0;0;0;0;0;217;10984;46700;6820;0;0;0;0;0;0;410;193;64504;
250040305000001;1;60;261;121;40;36;17;3;2;1;326;8156;127845;105653;55417;68577;61300;20000;17700;14000;867;541;478648;27;113;62;17;23;9;1;2;1;145;3710;54740;53046;22640;44114;33700;7000;17700;14000;400;255;250650;33;148;59;23;13;8;2;0;0;181;4446;73105;52607;32777;24463;27600;13000;0;0;467;286;227998;60;261;121;40;36;17;3;2;1;326;8156;127845;105653;55417;68577;61300;20000;17700;14000;867;541;478648;27;113;62;17;23;9;1;2;1;145;3710;54740;53046;22640;44114;33700;7000;17700;14000;400;255;250650;33;148;59;23;13;8;2;0;0;181;4446;73105;52607;32777;24463;27600;13000;0;0;467;286;227998;
250040305000002;1;100;356;70;4;15;4;0;0;0;394;12180;172942;57828;5430;29829;15300;0;0;0;943;549;293509;46;164;42;2;9;2;0;0;0;173;7300;78057;32710;3030;17929;8500;0;0;0;438;265;147526;54;192;28;2;6;2;0;0;0;221;4880;94885;25118;2400;11900;6800;0;0;0;505;284;145983;100;356;70;4;15;4;0;0;0;394;12180;172942;57828;5430;29829;15300;0;0;0;943;549;293509;46;164;42;2;9;2;0;0;0;173;7300;78057;32710;3030;17929;8500;0;0;0;438;265;147526;54;192;28;2;6;2;0;0;0;221;4880;94885;25118;2400;11900;6800;0;0;0;505;284;145983;
250040305000003;1;132;340;101;28;25;8;1;2;1;407;18691;163612;83930;38825;50829;27901;6000;16000;60700;1045;638;466488;49;177;42;13;16;6;1;1;1;169;7683;83570;33686;18640;31832;21412;6000;8000;60700;475;306;271523;83;163;59;15;9;2;0;1;0;238;11008;80042;50244;20185;18997;6489;0;8000;0;570;332;194965;132;340;101;28;25;8;1;2;1;407;18691;163612;83930;38825;50829;27901;6000;16000;60700;1045;638;466488;49;177;42;13;16;6;1;1;1;169;7683;83570;33686;18640;31832;21412;6000;8000;60700;475;306;271523;83;163;59;15;9;2;0;1;0;238;11008;80042;50244;20185;18997;6489;0;8000;0;570;332;194965;
250040305000004;1;116;359;60;9;2;3;0;1;0;448;15800;174327;50905;11560;4500;13000;0;8000;0;998;550;278092;42;172;30;4;0;0;0;1;0;214;6865;82200;24110;4660;0;0;0;8000;0;463;249;125835;74;187;30;5;2;3;0;0;0;234;8935;92127;26795;6900;4500;13000;0;0;0;535;301;152257;116;359;60;9;2;3;0;1;0;448;15800;174327;50905;11560;4500;13000;0;8000;0;998;550;278092;42;172;30;4;0;0;0;1;0;214;6865;82200;24110;4660;0;0;0;8000;0;463;249;125835;74;187;30;5;2;3;0;0;0;234;8935;92127;26795;6900;4500;13000;0;0;0;535;301;152257;
250040305000005;1;152;131;26;4;1;0;0;0;0;239;19419;60874;20774;4825;1600;0;0;0;0;553;314;107492;66;69;16;2;1;0;0;0;0;113;9471;30850;11500;2315;1600;0;0;0;0;267;154;55736;86;62;10;2;0;0;0;0;0;126;9948;30024;9274;2510;0;0;0;0;0;286;160;51756;152;131;26;4;1;0;0;0;0;239;19419;60874;20774;4825;1600;0;0;0;0;553;314;107492;66;69;16;2;1;0;0;0;0;113;9471;30850;11500;2315;1600;0;0;0;0;267;154;55736;86;62;10;2;0;0;0;0;0;126;9948;30024;9274;2510;0;0;0;0;0;286;160;51756;
250040305000006;1;195;288;55;1;2;0;0;0;1;406;24615;137007;44979;1500;4100;0;0;0;20000;948;542;232201;61;163;26;1;2;0;0;0;1;213;9241;76055;19688;1500;4100;0;0;0;20000;467;254;130584;134;125;29;0;0;0;0;0;0;193;15374;60952;25291;0;0;0;0;0;0;481;288;101617;195;288;55;1;2;0;0;0;1;406;24615;137007;44979;1500;4100;0;0;0;20000;948;542;232201;61;163;26;1;2;0;0;0;1;213;9241;76055;19688;1500;4100;0;0;0;20000;467;254;130584;134;125;29;0;0;0;0;0;0;193;15374;60952;25291;0;0;0;0;0;0;481;288;101617;
250040305000007;1;226;258;72;12;9;2;2;0;0;548;29846;122438;57202;15677;17916;6700;11410;0;0;1129;581;261189;60;134;39;4;7;1;1;0;0;292;8517;62853;30970;5241;14310;3700;5510;0;0;538;246;131101;166;124;33;8;2;1;1;0;0;256;21329;59585;26232;10436;3606;3000;5900;0;0;591;335;130088;226;258;72;12;9;2;2;0;0;548;29846;122438;57202;15677;17916;6700;11410;0;0;1129;581;261189;60;134;39;4;7;1;1;0;0;292;8517;62853;30970;5241;14310;3700;5510;0;0;538;246;131101;166;124;33;8;2;1;1;0;0;256;21329;59585;26232;10436;3606;3000;5900;0;0;591;335;130088;
250040305000008;1;103;210;53;10;10;4;1;2;0;272;13173;101336;44060;13400;19962;15700;5480;18000;0;665;393;231111;44;98;32;6;5;4;1;0;0;135;6243;46906;25850;7630;9960;15700;5480;0;0;325;190;117769;59;112;21;4;5;0;0;2;0;137;6930;54430;18210;5770;10002;0;0;18000;0;340;203;113342;103;210;53;10;10;4;1;2;0;272;13173;101336;44060;13400;19962;15700;5480;18000;0;665;393;231111;44;98;32;6;5;4;1;0;0;135;6243;46906;25850;7630;9960;15700;5480;0;0;325;190;117769;59;112;21;4;5;0;0;2;0;137;6930;54430;18210;5770;10002;0;0;18000;0;340;203;113342;
250040305000009;8;84;84;10;5;0;0;0;0;1;195;11650;38190;7875;6730;0;0;0;0;35000;379;184;99445;45;47;6;1;0;0;0;0;1;90;7066;20668;4620;1400;0;0;0;0;35000;190;100;68754;39;37;4;4;0;0;0;0;0;105;4584;17522;3255;5330;0;0;0;0;0;189;84;30691;84;84;10;5;0;0;0;0;1;195;11650;38190;7875;6730;0;0;0;0;35000;379;184;99445;45;47;6;1;0;0;0;0;1;90;7066;20668;4620;1400;0;0;0;0;35000;190;100;68754;39;37;4;4;0;0;0;0;0;105;4584;17522;3255;5330;0;0;0;0;0;189;84;30691;
250040305000010;8;102;119;20;2;2;0;0;0;0;139;13751;53567;15467;2290;3860;0;0;0;0;384;245;88935;59;75;10;1;1;0;0;0;0;60;9295;31690;7135;1220;2000;0;0;0;0;206;146;51340;43;44;10;1;1;0;0;0;0;79;4456;21877;8332;1070;1860;0;0;0;0;178;99;37595;102;119;20;2;2;0;0;0;0;139;13751;53567;15467;2290;3860;0;0;0;0;384;245;88935;59;75;10;1;1;0;0;0;0;60;9295;31690;7135;1220;2000;0;0;0;0;206;146;51340;43;44;10;1;1;0;0;0;0;79;4456;21877;8332;1070;1860;0;0;0;0;178;99;37595;
250040305000011;8;239;207;62;9;1;2;0;0;0;553;28963;98163;47850;11983;2100;6600;0;0;0;1073;520;195659;107;105;26;6;0;1;0;0;0;323;15151;47865;18420;8440;0;4000;0;0;0;568;245;93876;132;102;36;3;1;1;0;0;0;230;13812;50298;29430;3543;2100;2600;0;0;0;505;275;101783;239;207;62;9;1;2;0;0;0;553;28963;98163;47850;11983;2100;6600;0;0;0;1073;520;195659;107;105;26;6;0;1;0;0;0;323;15151;47865;18420;8440;0;4000;0;0;0;568;245;93876;132;102;36;3;1;1;0;0;0;230;13812;50298;29430;3543;2100;2600;0;0;0;505;275;101783;
250040305000012;8;46;63;9;1;1;0;0;0;0;212;6315;29205;6085;1500;2400;0;0;0;0;332;120;45505;33;35;5;0;1;0;0;0;0;90;4935;15275;3160;0;2400;0;0;0;0;164;74;25770;13;28;4;1;0;0;0;0;0;122;1380;13930;2925;1500;0;0;0;0;0;168;46;19735;46;63;9;1;1;0;0;0;0;212;6315;29205;6085;1500;2400;0;0;0;0;332;120;45505;33;35;5;0;1;0;0;0;0;90;4935;15275;3160;0;2400;0;0;0;0;164;74;25770;13;28;4;1;0;0;0;0;0;122;1380;13930;2925;1500;0;0;0;0;0;168;46;19735;
250040305000013;8;98;129;28;6;5;1;0;0;0;176;12221;61750;22413;7624;11490;4000;0;0;0;443;267;119498;48;69;13;3;3;1;0;0;0;78;6550;32650;9453;3900;7010;4000;0;0;0;215;137;63563;50;60;15;3;2;0;0;0;0;98;5671;29100;12960;3724;4480;0;0;0;0;228;130;55935;98;129;28;6;5;1;0;0;0;176;12221;61750;22413;7624;11490;4000;0;0;0;443;267;119498;48;69;13;3;3;1;0;0;0;78;6550;32650;9453;3900;7010;4000;0;0;0;215;137;63563;50;60;15;3;2;0;0;0;0;98;5671;29100;12960;3724;4480;0;0;0;0;228;130;55935;
250040305000014;8;218;166;39;7;3;0;0;0;0;302;27807;78191;30016;8030;5600;0;0;0;0;735;433;149644;107;77;25;0;1;0;0;0;0;138;14063;34034;18840;0;2000;0;0;0;0;348;210;68937;111;89;14;7;2;0;0;0;0;164;13744;44157;11176;8030;3600;0;0;0;0;387;223;80707;218;166;39;7;3;0;0;0;0;302;27807;78191;30016;8030;5600;0;0;0;0;735;433;149644;107;77;25;0;1;0;0;0;0;138;14063;34034;18840;0;2000;0;0;0;0;348;210;68937;111;89;14;7;2;0;0;0;0;164;13744;44157;11176;8030;3600;0;0;0;0;387;223;80707;
250040305000015;8;187;264;21;1;1;1;0;0;0;438;20349;129460;20350;1200;1600;4954;0;0;0;913;475;177913;93;137;7;1;0;0;0;0;0;229;10055;65700;6450;1200;0;0;0;0;0;467;238;83405;94;127;14;0;1;1;0;0;0;209;10294;63760;13900;0;1600;4954;0;0;0;446;237;94508;187;264;21;1;1;1;0;0;0;438;20349;129460;20350;1200;1600;4954;0;0;0;913;475;177913;93;137;7;1;0;0;0;0;0;229;10055;65700;6450;1200;0;0;0;0;0;467;238;83405;94;127;14;0;1;1;0;0;0;209;10294;63760;13900;0;1600;4954;0;0;0;446;237;94508;
250040305000016;8;183;153;13;1;1;1;0;0;0;295;23667;73514;12120;1200;1800;2700;0;0;0;647;352;115001;98;90;2;0;0;1;0;0;0;138;14066;42449;1620;0;0;2700;0;0;0;329;191;60835;85;63;11;1;1;0;0;0;0;157;9601;31065;10500;1200;1800;0;0;0;0;318;161;54166;183;153;13;1;1;1;0;0;0;295;23667;73514;12120;1200;1800;2700;0;0;0;647;352;115001;98;90;2;0;0;1;0;0;0;138;14066;42449;1620;0;0;2700;0;0;0;329;191;60835;85;63;11;1;1;0;0;0;0;157;9601;31065;10500;1200;1800;0;0;0;0;318;161;54166;
250040305000017;5;72;115;13;2;3;1;0;0;0;144;11618;54992;10762;2700;6100;3000;0;0;0;350;206;89172;51;59;8;1;3;0;0;0;0;47;8564;27430;6570;1500;6100;0;0;0;0;169;122;50164;21;56;5;1;0;1;0;0;0;97;3054;27562;4192;1200;0;3000;0;0;0;181;84;39008;72;115;13;2;3;1;0;0;0;144;11618;54992;10762;2700;6100;3000;0;0;0;350;206;89172;51;59;8;1;3;0;0;0;0;47;8564;27430;6570;1500;6100;0;0;0;0;169;122;50164;21;56;5;1;0;1;0;0;0;97;3054;27562;4192;1200;0;3000;0;0;0;181;84;39008;
